"date","BC","Dust","OC","SO4","SS","PM25"
1989-12-13,3.36749235527274e-07,8.55416067495743e-06,7.51752950867072e-07,4.35827675655358e-06,2.04246676032524e-05,3.44256072211577e-05
1989-12-14,4.58091234079345e-07,7.4457043081581e-06,9.10520601443172e-07,6.07335457188689e-06,4.21250497893689e-05,5.70127205049364e-05
1989-12-15,4.02063946502472e-07,8.17798116834488e-06,7.81567151839625e-07,5.87872320182061e-06,3.63150363157337e-05,5.15553717842413e-05
1989-12-16,3.85929340724477e-07,6.88235136022039e-06,7.55036154000549e-07,5.44842298501089e-06,3.23402639274832e-05,4.58120037674395e-05
1989-12-17,3.3944737303253e-07,6.87751469756978e-06,6.87790153935731e-07,4.5439034668579e-06,2.42063308093301e-05,3.6654986500726e-05
1989-12-18,3.00698410613055e-07,6.92439342210548e-06,6.26955733971308e-07,4.06081767054133e-06,2.49394981313179e-05,3.68523633685491e-05
1989-12-19,3.18417271847799e-07,7.63204813995577e-06,6.57372430241968e-07,4.78019738871512e-06,3.24054068471689e-05,4.57934420779295e-05
1989-12-20,2.67709424835411e-07,7.07775334128028e-06,6.03624769676829e-07,4.32627788899429e-06,3.20002842391235e-05,4.42756496639103e-05
1989-12-21,2.27415278667023e-07,6.9622363652477e-06,5.61465817421843e-07,3.46030691587296e-06,2.31577594601385e-05,3.4369183837348e-05
1989-12-22,1.94406148453083e-07,7.08209398151221e-06,5.15860673598997e-07,2.76112982706336e-06,2.33225845977674e-05,3.3876075228395e-05
1989-12-23,1.63300214658182e-07,4.74423457607407e-06,5.1072136407303e-07,2.26887423779085e-06,2.15121707773147e-05,2.91993011699108e-05
1989-12-24,1.79021847379958e-07,2.04281193726e-06,5.41436844933661e-07,2.23561403714365e-06,2.74615124664289e-05,3.24603971331462e-05
1989-12-25,1.59165836482947e-07,1.37588358555123e-06,4.27553333728721e-07,2.26835236660405e-06,3.44338207816416e-05,3.86647759040085e-05
1989-12-26,1.65229242789118e-07,2.68134394905288e-06,4.70579728812862e-07,2.46151752910951e-06,6.28236415797236e-05,6.8602312029488e-05
1989-12-27,1.64352610332369e-07,2.99816078689447e-06,4.91748116828863e-07,2.19064455336596e-06,8.60422967669316e-05,9.18872028343533e-05
1989-12-28,1.86854673981663e-07,2.36939210421865e-06,4.94322865846622e-07,2.17723481134432e-06,5.59787074588799e-05,6.12065119142711e-05
1989-12-29,2.1181713134278e-07,3.74738569379708e-06,5.39708228949704e-07,2.5528802536214e-06,3.6793239845746e-05,4.3845031153457e-05
1989-12-30,1.78934570540729e-07,2.53150221063268e-06,4.86634201120651e-07,2.01703070198945e-06,3.68215181161491e-05,4.20356198004326e-05
1989-12-31,2.31839780784114e-07,2.71485010731008e-06,5.73025755296387e-07,2.99935400409673e-06,1.71675997617605e-05,2.36866694092478e-05
1990-01-01,2.74464092701972e-07,3.11750938851742e-06,6.4397184887904e-07,3.71588797838079e-06,1.20971254164328e-05,1.9848958724912e-05
1990-01-02,2.18749073306887e-07,2.34438067353914e-06,6.40186224251436e-07,2.94887787636955e-06,1.20146080241167e-05,1.81668018715837e-05
1990-01-03,1.96889048064323e-07,1.77847822827986e-06,6.87716731148731e-07,2.52887933854812e-06,1.30223023143421e-05,1.82142656603831e-05
1990-01-04,1.87887205784626e-07,1.62389438893804e-06,6.13364564886889e-07,2.57855848970965e-06,1.21362307183836e-05,1.71399353677028e-05
1990-01-05,1.96515733693298e-07,1.61474632961069e-06,5.98599198711709e-07,2.91680292300393e-06,1.08599206816527e-05,1.61865848666723e-05
1990-01-06,1.99281409953342e-07,1.37215504402529e-06,6.97287667422017e-07,2.96303711658659e-06,1.77303651034726e-05,2.29621263414598e-05
1990-01-07,1.74854545094822e-07,1.42938942765235e-06,6.17686522014009e-07,2.82572901513129e-06,2.29664161099048e-05,2.80140756197973e-05
1990-01-08,1.57381918793228e-07,1.8293495603531e-06,5.527416381027e-07,2.26682079671529e-06,4.28959957722208e-05,4.77022896861851e-05
1990-01-09,1.74118503652507e-07,2.07056786828699e-06,5.64415630470427e-07,2.70986192222099e-06,5.55142419094103e-05,6.10332058340412e-05
1990-01-10,1.92608796356139e-07,2.0249008937305e-06,5.84587261361497e-07,2.98067937634974e-06,4.87609314992182e-05,5.45437078270161e-05
1990-01-11,2.24682965454492e-07,2.0431847900471e-06,6.55178960139013e-07,2.91890848659109e-06,3.69715660229314e-05,4.28135212251631e-05
1990-01-12,2.43565717990148e-07,1.95136340255329e-06,6.93256333493595e-07,3.25625274462281e-06,4.86205686419804e-05,5.47650068406402e-05
1990-01-13,2.41974356964772e-07,2.26663260053915e-06,6.71462703644624e-07,3.2694242597397e-06,3.07475522687147e-05,3.7197046189603e-05
1990-01-14,2.15540709387192e-07,2.52907752896294e-06,5.85358677768772e-07,3.12182735427737e-06,1.78957800402396e-05,2.43475843106358e-05
1990-01-15,2.4311493375813e-07,2.78301786458465e-06,6.18621565578189e-07,3.54625033858874e-06,1.73298046162333e-05,2.4520809318743e-05
1990-01-16,2.61209607768954e-07,3.99614659520736e-06,6.46199250717437e-07,3.64597243591805e-06,1.80038053457291e-05,2.65533332353409e-05
1990-01-17,3.40639808202729e-07,6.2720987541356e-06,7.38473800527867e-07,4.38798404747261e-06,1.89109637563964e-05,3.06501601667352e-05
1990-01-18,2.99458395864272e-07,4.58870291132147e-06,6.98380599401555e-07,4.30562015499726e-06,1.64186787733871e-05,2.63108408349717e-05
1990-01-19,2.45382424135441e-07,5.24712232329391e-06,6.57777270725086e-07,4.21096809231769e-06,1.84163885456978e-05,2.87776386561699e-05
1990-01-20,2.63514285007101e-07,5.39171882786094e-06,7.5448012055404e-07,4.55879400842982e-06,1.36505587736226e-05,2.46190660154745e-05
1990-01-21,2.25581418298446e-07,3.76533855269855e-06,8.21149241827866e-07,3.27471366463459e-06,2.46717292983043e-05,3.27585121757637e-05
1990-01-22,2.30095296996607e-07,3.45941253752719e-06,7.51562178558654e-07,3.62720831577418e-06,2.55663557121265e-05,3.36346340409831e-05
1990-01-23,2.92170353500391e-07,3.14492903599269e-06,7.89591156308343e-07,4.38811722301355e-06,2.4797795975304e-05,3.3412603744119e-05
1990-01-24,3.81960545241816e-07,3.01072873114668e-06,8.72367581500984e-07,5.90505403707181e-06,5.43099014733555e-05,6.44800123683168e-05
1990-01-25,3.90906783773335e-07,2.86604853151306e-06,8.52115399123665e-07,6.79248542267589e-06,6.02535866130802e-05,7.11551427501662e-05
1990-01-26,3.73910966828686e-07,3.00487775676676e-06,8.19184912654941e-07,6.80937566361112e-06,3.93237902658238e-05,5.03311395656853e-05
1990-01-27,3.29802207011189e-07,2.82953052195209e-06,7.48020574763931e-07,6.35149634017003e-06,2.27831227733053e-05,3.30419724172025e-05
1990-01-28,2.59851086739834e-07,2.47048624471575e-06,6.29359396407872e-07,5.0029562182034e-06,1.82467832898421e-05,2.66094362359089e-05
1990-01-29,2.20173560497796e-07,2.69969493802799e-06,5.7045678137736e-07,3.73586318078062e-06,1.56684586787126e-05,2.28946471393964e-05
1990-01-30,2.71185222444234e-07,3.00697050567159e-06,6.5263849090434e-07,3.66772059828362e-06,1.52698884123498e-05,2.28684032296536e-05
1990-01-31,3.35980084149297e-07,2.74982172873935e-06,7.27249464934214e-07,4.23506259793372e-06,1.38767841181658e-05,2.19248979939223e-05
1990-02-01,2.97149823045031e-07,2.98129513733353e-06,6.76073547555701e-07,4.39838940064845e-06,1.11885744275756e-05,1.95414823361583e-05
1990-02-02,2.78496421612117e-07,3.7414357650813e-06,7.16772588955602e-07,3.74613956857746e-06,9.98982892708065e-06,1.84726732713071e-05
1990-02-03,2.66249374469176e-07,3.71598211161774e-06,7.20170195471894e-07,3.65787761497203e-06,1.54959830144435e-05,2.38562623109743e-05
1990-02-04,2.12493771552425e-07,3.59243909748274e-06,6.46322421681914e-07,2.96773246789818e-06,1.85175113093137e-05,2.5936499067929e-05
1990-02-05,1.92009079354372e-07,3.33506446098733e-06,6.04084840025708e-07,2.86837708038928e-06,2.41812145650443e-05,3.1180750025801e-05
1990-02-06,1.80623065245937e-07,4.15756127868568e-06,5.70346704735525e-07,2.39521900337525e-06,1.91919460382714e-05,2.64956960903138e-05
1990-02-07,2.37350503452382e-07,4.08353706323407e-06,5.82255072497327e-07,3.10470609836319e-06,1.26292052724503e-05,2.06370540099972e-05
1990-02-08,2.18973348415111e-07,3.04890713241367e-06,5.51080281352208e-07,3.73176209691055e-06,2.21054623618574e-05,2.9656185220949e-05
1990-02-09,1.97826681716681e-07,3.11427777597091e-06,5.56401641688773e-07,3.83338714806841e-06,2.33246034381157e-05,3.10264966855605e-05
1990-02-10,1.99938789546409e-07,3.45525873743789e-06,5.84326867291467e-07,3.75017318760644e-06,2.29167339745649e-05,3.09064315564471e-05
1990-02-11,2.44430564183119e-07,4.6490875614561e-06,7.62860809658003e-07,4.16281460878712e-06,2.62177742341343e-05,3.60369677782186e-05
1990-02-12,3.04582161690711e-07,4.59741405216175e-06,8.17136264704742e-07,4.98217861557275e-06,2.88749215234401e-05,3.95762326175701e-05
1990-02-13,2.79650391253713e-07,4.41041682541073e-06,7.6530197394698e-07,5.08082306659447e-06,3.30971144170302e-05,4.36333066742361e-05
1990-02-14,2.94803197708463e-07,5.02257974037812e-06,7.80786726038969e-07,5.50948101938043e-06,2.94684606838345e-05,4.10761113673405e-05
1990-02-15,3.97148722283247e-07,1.76060322479195e-05,9.06275108093667e-07,7.33084325946499e-06,3.37946084418049e-05,6.00349077795663e-05
1990-02-16,4.32805231382019e-07,2.26105204446456e-05,9.23932364556608e-07,7.68280956341966e-06,2.47078998074294e-05,5.63579674114332e-05
1990-02-17,3.01330011588092e-07,1.86197855189914e-05,7.92854463363985e-07,5.06999185636717e-06,3.1937195460389e-05,5.67211573106997e-05
1990-02-18,3.15245420414779e-07,1.91356143175998e-05,8.19490195802253e-07,5.79616453918706e-06,3.42924237983663e-05,6.03589382713702e-05
1990-02-19,3.19519661571146e-07,1.27681593405843e-05,8.31093472794903e-07,5.23986379628805e-06,3.43638746727336e-05,5.3522510943972e-05
1990-02-20,2.25655432943166e-07,6.04454997031361e-06,6.55364236859575e-07,3.43607226385181e-06,2.3863644929556e-05,3.42252868335242e-05
1990-02-21,2.14626817919152e-07,6.49545824881985e-06,6.14819311061496e-07,3.60347240320096e-06,2.05679505442178e-05,3.14963273252193e-05
1990-02-22,2.21485470666755e-07,6.67586549679608e-06,6.85377810040264e-07,3.58230409767174e-06,1.21750496920969e-05,2.33400825672718e-05
1990-02-23,2.03890753594006e-07,6.17400263220426e-06,6.73660708207128e-07,3.28812956578574e-06,1.42311701182056e-05,2.45708537779968e-05
1990-02-24,1.99171723983806e-07,6.73637209660888e-06,6.76674882494615e-07,3.35509301087405e-06,1.9584633753258e-05,3.05519454672194e-05
1990-02-25,2.02241208544687e-07,6.74400744887614e-06,6.60348730182766e-07,3.61128300746554e-06,2.35352894636316e-05,3.47531698587008e-05
1990-02-26,2.42136273282066e-07,6.76431139177522e-06,6.99767809321289e-07,4.70981594369599e-06,2.71528322776024e-05,3.95688636956769e-05
1990-02-27,3.03296139068714e-07,7.04016830251345e-06,7.37416411302173e-07,5.94037467906643e-06,3.86468128259639e-05,5.26680683579147e-05
1990-02-28,2.85484663184446e-07,7.58222274114196e-06,7.1663333226607e-07,5.39282962128345e-06,2.68958796841202e-05,4.08730500419961e-05
1990-03-01,2.36055202945982e-07,8.68521525006296e-06,6.9825121399424e-07,4.51248073063377e-06,2.37304170084781e-05,3.78624194061151e-05
1990-03-02,1.9067545174607e-07,7.0849539329959e-06,6.48933560498714e-07,3.39428327613764e-06,3.29279658180328e-05,4.42468120394111e-05
1990-03-03,1.68813815136582e-07,6.44164864386125e-06,6.35176849184048e-07,3.00189978411617e-06,5.85490162890664e-05,6.87965553813644e-05
1990-03-04,1.70569632551601e-07,6.48633475259014e-06,6.07217616820774e-07,3.22922649176922e-06,3.84607254121329e-05,4.89540739058647e-05
1990-03-05,2.08193948970518e-07,7.38201469310287e-06,6.44215385711517e-07,3.89078118287852e-06,3.04936366027344e-05,4.26188418133978e-05
1990-03-06,2.24125737427018e-07,7.71879918874885e-06,6.75339825281406e-07,3.85414833840355e-06,2.18143726228729e-05,3.42867857127337e-05
1990-03-07,2.07310609063379e-07,8.4193978487593e-06,6.75146344528943e-07,3.58302358117439e-06,2.4089283617896e-05,3.69741620014221e-05
1990-03-08,2.1712949982371e-07,9.21126146794611e-06,6.87814231566412e-07,4.00366237591988e-06,2.95967244876915e-05,4.37165920629476e-05
1990-03-09,2.27657020626019e-07,1.06843429147206e-05,7.2911297144714e-07,4.33053920159019e-06,2.99219506282365e-05,4.58936027366204e-05
1990-03-10,2.45861168671437e-07,1.19784502554392e-05,7.85475664426856e-07,4.30233261963721e-06,2.22256771358931e-05,3.95377968440678e-05
1990-03-11,2.73292110524908e-07,1.32537846857281e-05,8.0887237166795e-07,4.87365081145802e-06,2.61496549143209e-05,4.53592548936999e-05
1990-03-12,2.52168940823193e-07,1.15687813718237e-05,8.22257237063291e-07,4.46143078921791e-06,1.72468389659034e-05,3.43514773048316e-05
1990-03-13,2.07872524109945e-07,1.16424849420616e-05,7.57335144401322e-07,3.40537179530557e-06,1.99741025586431e-05,3.59871669645215e-05
1990-03-14,2.00307454642012e-07,7.2365296437852e-06,7.14253194770561e-07,3.19843696164233e-06,2.22423371950936e-05,3.35918644499338e-05
1990-03-15,1.87242337115707e-07,5.39403793426846e-06,6.65612214454296e-07,3.14589824219282e-06,2.69560732650812e-05,3.63488639931125e-05
1990-03-16,1.83514443564385e-07,5.99024910909996e-06,7.15700255213769e-07,3.07758221192514e-06,1.95757265053101e-05,2.95427725251133e-05
1990-03-17,1.70326118910486e-07,8.82448113012441e-06,7.01058657916422e-07,2.83311850955751e-06,4.91476732860365e-05,6.16766577025453e-05
1990-03-18,1.57751409657065e-07,7.31787405530203e-06,6.63520545875009e-07,2.76516766561347e-06,3.24612847072932e-05,4.33655983837407e-05
1990-03-19,1.82439877177479e-07,7.70491378985966e-06,8.03578043745365e-07,3.02595974167991e-06,1.44233019445631e-05,2.61401933970255e-05
1990-03-20,1.84303288093492e-07,7.37521855366338e-06,8.20622574015212e-07,2.81269898290922e-06,1.17185122368823e-05,2.29113556355636e-05
1990-03-21,1.81189919052706e-07,6.28829457129098e-06,7.4943435453748e-07,2.86323778838635e-06,1.50939998182632e-05,2.51761564515308e-05
1990-03-22,1.96583588463855e-07,6.5229145549015e-06,7.6570300488002e-07,3.3639893906097e-06,2.12468065243872e-05,3.20959970632423e-05
1990-03-23,2.13609054217374e-07,6.99649972385937e-06,7.67671341022246e-07,3.81805631567929e-06,2.06980495020911e-05,3.24938859368694e-05
1990-03-24,2.32138915172654e-07,8.82748638490057e-06,7.95760191229626e-07,4.10625855697882e-06,1.79359040904839e-05,3.18975481387655e-05
1990-03-25,2.32535707840578e-07,1.03254012379273e-05,8.19647361839143e-07,4.56666344106812e-06,4.39988505215407e-05,5.99430982702158e-05
1990-03-26,2.03578832894883e-07,9.78900481494956e-06,7.06396472574763e-07,4.07677482033531e-06,6.00745814587912e-05,7.48503363995458e-05
1990-03-27,2.13270889715145e-07,1.05980034682635e-05,7.42027036960856e-07,4.19080275887377e-06,4.41781705290853e-05,5.99222746828986e-05
1990-03-28,1.92216102361041e-07,1.06774370105713e-05,7.01096766807343e-07,3.91486787683876e-06,3.85975632090553e-05,5.40831809656337e-05
1990-03-29,2.07983159975164e-07,1.12208563986872e-05,7.69478183556823e-07,4.61447024349404e-06,5.78634234143425e-05,7.46762114000557e-05
1990-03-30,2.07261159780061e-07,1.30519762145642e-05,6.95148578597711e-07,4.71232905250914e-06,2.98969177566193e-05,4.85636327620704e-05
1990-03-31,2.08136054650531e-07,1.72815705835775e-05,7.31409750805439e-07,4.39049438999148e-06,2.0795851073834e-05,4.34074618528589e-05
1990-04-01,2.22288656181613e-07,2.04244861251844e-05,7.68505640122956e-07,4.46733011191972e-06,1.65714235386777e-05,4.24540340720863e-05
1990-04-02,2.3082040715913e-07,1.98796539381644e-05,8.15985664137485e-07,4.78456643156179e-06,2.05062880179632e-05,4.6217314458986e-05
1990-04-03,2.46955352795277e-07,2.71875565217473e-05,8.68244607528621e-07,4.90296812620069e-06,2.01721659368278e-05,5.33778905450997e-05
1990-04-04,2.47247247295879e-07,2.69996631862702e-05,8.67048907220387e-07,4.8227430016955e-06,1.17507665698014e-05,4.46874689122833e-05
1990-04-05,2.32752617576995e-07,2.03962932116802e-05,8.76272842540611e-07,4.83846743467455e-06,1.04468331587183e-05,3.67906192651907e-05
1990-04-06,2.23984591425213e-07,1.86295940220056e-05,9.10461099957464e-07,4.44993959462487e-06,9.3802983830449e-06,3.3594277691058e-05
1990-04-07,2.08885211027193e-07,1.69668571669723e-05,8.80172228988203e-07,3.8882036200293e-06,1.66821999779141e-05,3.86263182049311e-05
1990-04-08,2.1261990709933e-07,1.67798999936423e-05,9.09405518584813e-07,4.27155900604177e-06,1.42138915328496e-05,3.63873759582178e-05
1990-04-09,2.30011604615792e-07,1.67607472250958e-05,9.50183873440474e-07,4.21164906791744e-06,1.21315486594173e-05,3.42841404304868e-05
1990-04-10,2.37242399621105e-07,1.62136966419085e-05,9.83630188069812e-07,3.91298299403829e-06,1.2213950380834e-05,3.35615026044718e-05
1990-04-11,2.44067379449798e-07,1.61998599354942e-05,1.05529879399762e-06,3.99943225017221e-06,3.00138687906145e-05,5.15125271497283e-05
1990-04-12,2.6345088478842e-07,2.15104363126521e-05,1.15315624417471e-06,4.28133441584243e-06,1.86610721129145e-05,4.58694499703721e-05
1990-04-13,2.6201775004614e-07,2.48568411892532e-05,1.10375036203075e-06,3.65057862428765e-06,1.75636493025504e-05,4.74368372281681e-05
1990-04-14,3.88845663099676e-07,1.82454952014783e-05,1.29918997458386e-06,5.58174798529719e-06,1.07677754915742e-05,3.62830543160333e-05
1990-04-15,5.32087367933355e-07,2.54571887039937e-05,2.71904164086909e-06,8.51448924660149e-06,7.16852605783701e-06,4.43913330172346e-05
1990-04-16,5.07660957875351e-07,2.59810810216881e-05,2.59371913385201e-06,7.98531225588476e-06,7.32371703673759e-06,4.43914904060378e-05
1990-04-17,3.62547282209363e-07,1.61454143502176e-05,1.81057988372318e-06,5.88715917134921e-06,7.7241147547957e-06,3.19298154422951e-05
1990-04-18,3.9988190189836e-07,1.59938710117079e-05,1.70295993723399e-06,6.78946869511009e-06,6.8364872426262e-06,3.17226687885765e-05
1990-04-19,3.17001528511819e-07,1.55970260774006e-05,1.33610211719938e-06,4.7855402894382e-06,2.41572550554709e-05,4.61929250680209e-05
1990-04-20,3.33961688159715e-07,1.65015760054792e-05,1.48890095412432e-06,5.11162807813116e-06,3.27536907702869e-05,5.61897574961812e-05
1990-04-21,3.4650752355933e-07,1.5182848125448e-05,1.75803103072138e-06,5.93826275125844e-06,1.77082404371459e-05,4.09338898681331e-05
1990-04-22,2.86120345681782e-07,1.55217393367736e-05,1.31465982307546e-06,5.22915097967011e-06,2.51438699918445e-05,4.74955404770455e-05
1990-04-23,2.47891354890779e-07,1.81511802144432e-05,1.0801838362446e-06,4.66688570913567e-06,2.19236159457027e-05,4.6069757060417e-05
1990-04-24,2.61861002734945e-07,1.79860842265355e-05,1.36342630788291e-06,5.27120631624687e-06,1.70330624590569e-05,4.19156403124571e-05
1990-04-25,3.46947528915368e-07,1.59400410763712e-05,2.50632009015894e-06,6.10058809152206e-06,2.93874319389072e-05,5.42813287258748e-05
1990-04-26,3.47434446780394e-07,1.60375328806449e-05,2.58561185812895e-06,5.68267014545904e-06,2.99991917714049e-05,5.46524411024182e-05
1990-04-27,2.63415973626479e-07,1.70582916524801e-05,1.44656038614852e-06,4.49623243361401e-06,2.77757567805034e-05,5.10402572263725e-05
1990-04-28,2.36213118769827e-07,1.81696089825221e-05,1.05320988172112e-06,4.21052604297692e-06,2.11931690846036e-05,4.48627271105936e-05
1990-04-29,2.61172693492737e-07,2.1483269104725e-05,1.16202840175716e-06,4.33916703261804e-06,1.42112740076714e-05,4.14569112402644e-05
1990-04-30,2.55124894335439e-07,2.03866544771804e-05,1.18934454414863e-06,3.7344443886397e-06,1.23280441949702e-05,3.78936124992744e-05
1990-05-01,2.55330196537467e-07,1.69125778713179e-05,1.14121878420044e-06,3.7998284849057e-06,1.41098950656333e-05,3.62188504025948e-05
1990-05-02,2.77335770129479e-07,1.93800478900961e-05,1.20974178820168e-06,3.7302742922017e-06,1.24510511711812e-05,3.70484509118102e-05
1990-05-03,2.69596533496477e-07,2.00807141356682e-05,1.24364259104101e-06,3.90173815770441e-06,1.86900599900369e-05,4.4185751407947e-05
1990-05-04,2.86666736101351e-07,2.17809002616605e-05,1.33315183161426e-06,4.51095720976084e-06,8.47259857385713e-06,3.63842746129941e-05
1990-05-05,2.63103262566212e-07,2.10442723196611e-05,1.23988682232971e-06,4.01857223214372e-06,1.65113858139041e-05,4.30772204506048e-05
1990-05-06,2.68570069391649e-07,2.56399501257356e-05,1.3034641148744e-06,4.38735168193164e-06,2.07290934946835e-05,5.23284294866168e-05
1990-05-07,2.894661307096e-07,2.31668247595814e-05,1.51471548549923e-06,4.67996522551764e-06,1.8369123104902e-05,4.80200947062099e-05
1990-05-08,2.93428613201758e-07,2.30772422751676e-05,1.48681480024592e-06,4.96768406071791e-06,1.32252465522401e-05,4.30504163015733e-05
1990-05-09,2.70921534922379e-07,1.85061333545438e-05,1.70255883570894e-06,4.15291489266482e-06,1.61588831895524e-05,4.07914118073923e-05
1990-05-10,3.04870227624399e-07,2.02821374979146e-05,1.68505756678307e-06,5.27395741055712e-06,1.30650713578148e-05,4.06110940606939e-05
1990-05-11,3.10579167259692e-07,1.9923469127037e-05,1.37829096738355e-06,5.73930454412231e-06,7.8911344479359e-06,3.52427782537385e-05
1990-05-12,2.86639978770332e-07,2.05977114804512e-05,1.23512872897976e-06,5.02773518059853e-06,8.85603240399361e-06,3.60032477727934e-05
1990-05-13,2.93225708489716e-07,2.20234940347782e-05,1.4537316521523e-06,4.84687321513166e-06,5.56408958893029e-06,3.41814141994821e-05
1990-05-14,3.08490463392016e-07,2.25866552026596e-05,1.73035223235098e-06,4.60644148399353e-06,3.51970244193681e-06,3.27516418243329e-05
1990-05-15,3.07595591727727e-07,2.24702151626269e-05,1.66007787614479e-06,4.81673794877506e-06,6.63412324387134e-06,3.58887498231458e-05
1990-05-16,3.31284672364866e-07,1.97879372528129e-05,2.03878419872728e-06,5.07496848321458e-06,1.32818415166114e-05,4.05148161237311e-05
1990-05-17,3.47722131452029e-07,2.00773945339588e-05,2.2353661242373e-06,4.80821921739846e-06,1.42920470005964e-05,4.1760749007643e-05
1990-05-18,3.27275878882335e-07,2.0682279495122e-05,1.94159153096417e-06,4.99599441555451e-06,1.17360684185276e-05,3.96832097390506e-05
1990-05-19,3.17488442395613e-07,2.173603735525e-05,1.95627315279315e-06,4.7272558379437e-06,1.20120554871552e-05,4.07491102755376e-05
1990-05-20,3.19134537900869e-07,2.99832687859365e-05,1.97776635832685e-06,4.81112950259279e-06,1.31287901911802e-05,5.02200893759372e-05
1990-05-21,3.12845398108993e-07,3.42104423152367e-05,1.98500825617443e-06,4.93185573512194e-06,9.59813938556324e-06,5.10382910902053e-05
1990-05-22,2.85562621836922e-07,3.00164273906365e-05,1.77356582523888e-06,4.88430099208062e-06,5.24515810474132e-06,4.22050149345342e-05
1990-05-23,2.8065920664946e-07,2.62576476860525e-05,1.87639960845296e-06,5.02184542776002e-06,3.9153196491382e-06,3.73518715780531e-05
1990-05-24,2.85182952091903e-07,2.66607757243488e-05,2.07414608417573e-06,5.13698819690749e-06,4.90803774555567e-06,3.90651307030796e-05
1990-05-25,3.13956460241525e-07,2.83281658160687e-05,2.55579303460067e-06,5.22705713100189e-06,4.6530776063551e-06,4.10780500482679e-05
1990-05-26,3.21037703285639e-07,3.10597826841891e-05,2.52564037331597e-06,5.920025337396e-06,4.04861076604449e-06,4.38750968642312e-05
1990-05-27,3.41962509702262e-07,3.06764609346928e-05,2.10565946490503e-06,6.68837105525111e-06,4.48464323394359e-06,4.42970971984948e-05
1990-05-28,3.4049911746229e-07,2.91755835220863e-05,1.47202002593311e-06,6.98670044851021e-06,7.39459316232808e-06,4.536939627632e-05
1990-05-29,2.93304851630092e-07,2.59123447413733e-05,1.45802923059681e-06,5.42561880630268e-06,8.15032082772777e-06,4.12396184576306e-05
1990-05-30,2.91623925781415e-07,2.38372095969029e-05,1.73653634475431e-06,4.95591677034296e-06,7.37296409295753e-06,3.81942507307392e-05
1990-05-31,2.91859568311401e-07,2.27187286584208e-05,1.868029388178e-06,5.05417735645806e-06,4.48871198997087e-06,3.44215069613391e-05
1990-06-01,2.79097999972031e-07,2.17144361839039e-05,1.89856645299217e-06,4.32246088300655e-06,3.65163956432717e-06,3.18662010842018e-05
1990-06-02,2.9535244615551e-07,2.22514535835145e-05,1.94197363809309e-06,4.41854720813745e-06,3.03995885813605e-06,3.19472857340366e-05
1990-06-03,3.39455814815965e-07,2.34960770479404e-05,2.09553605987688e-06,4.7829973976035e-06,3.29639901675192e-06,3.40104653369887e-05
1990-06-04,3.93651590578294e-07,2.60094138521482e-05,2.27965794273274e-06,5.34828186463211e-06,3.267278232091e-06,3.72982834821824e-05
1990-06-05,4.0633137092223e-07,2.34041877230367e-05,2.35509897606967e-06,5.78315033113744e-06,2.65415256534995e-06,3.4602920966516e-05
1990-06-06,4.00964207509239e-07,2.428715421991e-05,2.37341870204384e-06,5.6995620527912e-06,1.92515202405005e-06,3.46862512063044e-05
1990-06-07,4.20888617135999e-07,2.21708125918856e-05,2.60171466312195e-06,5.93486588946795e-06,2.17569462150682e-06,3.33039763831183e-05
1990-06-08,4.35084410230513e-07,2.31805508900522e-05,2.49067794861248e-06,6.33101443692246e-06,2.02920527488366e-06,3.44665329607013e-05
1990-06-09,4.58501113250231e-07,2.52931845260503e-05,2.58305099297997e-06,7.34331814300617e-06,2.39618224549884e-06,3.80742370207855e-05
1990-06-10,4.32619833971202e-07,2.35371832377186e-05,2.46583591433599e-06,7.4573151341651e-06,2.04300133077341e-06,3.59359554509643e-05
1990-06-11,4.31722006462724e-07,2.28818753495265e-05,2.57873049947671e-06,7.64537497256688e-06,1.76253890428404e-06,3.53002417323168e-05
1990-06-12,4.12473471416631e-07,2.24526464351182e-05,2.50795264917535e-06,7.34147151235666e-06,1.37596592320688e-06,3.40905099912737e-05
1990-06-13,3.69192181221438e-07,1.97645372224531e-05,2.41283394712487e-06,6.67495931252513e-06,1.41442524223987e-06,3.06359479055644e-05
1990-06-14,3.63000613128458e-07,1.72172878915963e-05,2.33544721633336e-06,6.00030717470928e-06,1.74462729798726e-06,2.76606701937546e-05
1990-06-15,3.77053086409712e-07,1.59641613783079e-05,2.20467483025299e-06,5.45794836708621e-06,2.69183343546067e-06,2.66956710975175e-05
1990-06-16,3.44843622622801e-07,1.6661001175653e-05,1.92750782674209e-06,5.41593570501282e-06,2.97727158697573e-06,2.73265599170064e-05
1990-06-17,3.22440427091646e-07,1.77990739270948e-05,1.94257609019088e-06,4.75673930143912e-06,3.54074192975387e-06,2.83615716755703e-05
1990-06-18,3.51003023293628e-07,2.0420767904968e-05,2.32202968930679e-06,4.66319610024829e-06,3.39576715713085e-06,3.11527638749475e-05
1990-06-19,3.71585855402647e-07,2.10005230614796e-05,2.74508496894529e-06,4.85257040416132e-06,2.50930420868744e-06,3.14790684986763e-05
1990-06-20,4.03516108886894e-07,2.09778216364893e-05,3.11541236394531e-06,5.29378916745227e-06,2.3264485757724e-06,3.21169878525462e-05
1990-06-21,4.55366770188479e-07,1.97141161064557e-05,3.35558453444574e-06,6.02813888504853e-06,2.59011163288649e-06,3.21433179290249e-05
