date,nwvf_time_integral
1996-02-14,83964.98384698892
1996-02-15,217593.58278249716
1996-02-16,-222351.31926082517
1996-02-17,-202751.04171438003
1996-02-18,-159358.48914817197
1996-02-19,-200923.2026897883
1996-02-20,-125679.5153261145
1996-02-21,513803.340787972
1996-02-22,864344.5533234704
1996-02-23,564482.765668652
1996-02-24,641289.6877918284
1996-02-25,358693.90357991616
1996-02-26,559062.3775312179
1996-02-27,633763.9730980168
1996-02-28,460775.33171062195
1996-02-29,127744.15641472118
1996-03-01,-41024.832860950264
1996-03-02,-64606.65446739042
1996-03-03,88195.97620789672
1996-03-04,-209477.7614908581
1996-03-05,-74817.62397699952
1996-03-06,41522.386293917545
1996-03-07,402148.9762412181
1997-01-01,23351385.72593525
1997-01-02,-313253.01385712565
1997-01-03,-282016.1022775768
1997-01-04,-277200.3864514718
1997-01-05,-249687.5429894462
1997-01-06,-123787.45749287278
1997-01-07,-235619.32947286486
1997-01-08,-195210.81475496257
1997-01-09,-48278.68250922655
1997-01-10,-113289.27061063066
1997-01-11,-183265.60742914287
1997-01-12,-59083.03288123299
1997-01-13,75718.38136401249
1997-01-14,1137.7947379602206
1997-01-15,71895.84188908586
1997-01-16,-112755.47020906115
1997-01-17,-218051.43604803266
1997-01-18,-123894.57172359154
1997-01-19,-75143.65614105214
1997-01-20,322470.9632925559
1997-01-21,294183.44602958293
1997-01-22,141157.6750371979
1997-01-23,-39923.94679977982
1997-01-24,198346.42386414026
1997-01-25,705087.9405122339
1997-01-26,1104199.5053716898
1997-01-27,615676.9356141575
1997-01-28,173671.25351174065
1997-01-29,15712.527572020292
1997-01-30,248477.43615331815
1997-01-31,-101004.26247804977
1997-02-01,77341.8379590918
1997-02-02,325891.1173795792
1997-02-03,348513.3064180203
1997-02-04,-11559.327461460492
1997-02-05,-135892.31716901908
1997-02-06,-241207.43013568636
1997-02-07,-111168.21062042064
1997-02-08,-214852.895527346
1997-02-09,-58207.65743514566
1997-02-10,24172.937904732953
1997-02-11,-61219.14135887255
1997-02-12,-121077.38658669806
1997-02-13,-99596.25202690237
1997-02-14,-69657.9174938711
1997-02-15,-5556.523413632416
1997-02-16,124595.83367782054
1997-02-17,404162.43748391536
1997-02-18,801292.3588653938
1997-02-19,773310.0337347756
1997-02-20,480055.2518652499
1997-02-21,193495.99014401567
1997-02-22,121039.87081152725
1997-02-23,86170.80290456642
1997-02-24,31689.633847092708
1997-02-25,102607.60872139916
1997-02-26,191897.42864924634
1997-02-27,40123.333012950745
1997-02-28,-6611.81261017734
1997-03-01,385160.8089033309
1997-03-02,324591.0042870143
1997-03-03,127720.64631205745
1997-03-04,49548.595797828595
1997-03-05,166148.9676166323
1997-03-06,761261.4465594747
1997-03-07,536761.7217383005
1997-03-08,1009378.1791311516
1998-01-01,811731.5520517506
1998-01-02,524934.6040524
1998-01-03,396838.2167094244
1998-01-04,185144.475251243
1998-01-06,-12003.602637654913
1998-01-08,162190.66293408995
1998-01-09,100055.70872931025
1998-01-10,65748.823218471
1998-01-11,-52437.97916563376
1998-01-12,-121488.13366550862
1998-01-13,-50777.25079664681
1998-01-14,-75193.47655135239
1998-01-15,-6326.234693650798
1998-01-16,-93647.81494624529
1998-01-17,-16544.266296963076
1998-01-18,-73020.65924557671
1998-01-19,-34666.43182934639
1998-01-20,-71960.30527995444
1998-01-21,165594.93834843358
1998-01-22,887754.0995809014
1998-01-23,82334.87996035384
1998-01-24,-158277.40088473243
1998-01-25,-55574.84778609382
1998-01-26,-84297.73069342237
1998-01-27,-295978.21242581547
1998-01-28,-258555.1670302963
1998-01-29,-188223.2018564173
1998-01-30,-145623.21186948076
1998-01-31,-9333.673425007231
1998-02-01,-12068.696074642348
1998-02-02,-24463.523075753383
1998-02-03,-2632.614738518976
1998-02-04,74912.28484800938
1998-02-05,45622.513805912015
1998-02-06,-2279.3842765184304
1998-02-07,52593.93489682306
1998-02-08,9756.92382569011
1998-02-09,34465.12497766093
1998-02-10,224246.4538338047
1998-02-11,89634.49611222907
1998-02-12,12690.648613526133
1998-02-13,-10181.728282037355
1998-02-14,327570.1295765545
1998-02-15,339651.51052162814
1998-02-16,-8260.518688353703
1998-02-17,42025.40651709105
1998-02-18,309337.9624651714
1998-02-19,-120082.18560599055
1998-02-20,-166612.2702437124
1998-02-21,-104453.51197284239
1998-02-22,31354.373787648394
1998-02-23,-152134.00447096518
1998-02-24,-112615.85559104089
1998-02-25,210169.79322587384
1998-02-26,258386.7225011194
1998-02-27,135294.90331431446
1998-02-28,-247847.51319698116
1998-03-01,-220353.69718584133
1998-03-02,-339163.8844543403
1998-03-03,-266863.29385083064
1998-03-04,-161544.44534101503
1998-03-05,-99831.95492332213
1998-03-06,-113593.67729130002
1998-03-07,-205618.97214255232
1998-03-08,-131953.46403479608
1999-01-01,71081.67938846818
1999-01-02,85868.50218718054
1999-01-03,102429.47095156435
1999-01-04,59100.721810903466
1999-01-05,14714.263794504372
1999-01-06,-197080.31292855623
1999-01-07,-118805.4048437405
1999-01-08,-137958.41645565102
1999-01-09,-118445.31242716813
1999-01-10,-58873.50086315648
1999-01-11,120634.16758740004
1999-01-12,378165.2787447505
1999-01-13,471958.8437788745
1999-01-14,360126.82772194606
1999-01-15,271346.7403758316
1999-01-16,113260.17868859378
1999-01-17,286429.91316588497
1999-01-18,348339.94003479165
1999-01-19,149990.11409589605
1999-01-20,82630.77332075943
1999-01-21,10613.527441262708
1999-01-22,27108.276586638356
1999-01-23,21634.47105361575
1999-01-24,53174.72006544132
1999-01-25,36825.53800699697
1999-01-26,-36902.861426346426
1999-01-27,-69411.82827701487
1999-01-28,-51752.40765453865
1999-01-29,-5102.329005133959
1999-01-30,358540.19905085745
1999-01-31,358651.7029804921
1999-02-01,102802.04751848121
1999-02-02,587622.9903032391
1999-02-03,775590.3719400421
1999-02-04,247098.1365174727
1999-02-05,-130265.53068687425
1999-02-06,-343818.54550381075
1999-02-07,-280300.3783476885
1999-02-08,-253374.73205890448
1999-02-09,-228457.03490809127
1999-02-10,-178697.72717179204
1999-02-11,19660.900241240044
1999-02-12,67948.75138840864
1999-02-13,315887.3537426709
1999-02-14,618002.6719973064
1999-02-15,459522.7268259109
1999-02-16,67304.64382530491
1999-02-17,14168.335368243555
1999-02-18,56415.97475011552
1999-02-19,150888.1479640475
1999-02-20,371629.54921416804
1999-02-21,169466.12296090942
1999-02-22,17411.809302502013
1999-02-23,37856.72394542646
1999-02-24,126327.60359554057
1999-02-25,496911.09150855534
1999-02-26,858943.2484086391
1999-02-27,753400.1720332383
1999-02-28,384322.1602949967
1999-03-01,161605.09011211467
1999-03-02,74990.46982420004
1999-03-03,38519.2292037747
1999-03-04,-46690.93956570276
1999-03-05,-12479.611920993291
1999-03-06,31747.62481397748
1999-03-07,93690.40130004735
1999-03-08,125332.60594921907
2000-01-01,3168330.5244424893
2000-01-02,630190.1679298305
2000-01-03,525615.6603782154
2000-01-04,333015.271061184
2000-01-05,160123.02179185685
2000-01-06,94148.05936457231
2000-01-07,306836.12456082436
2000-01-08,353204.22837902233
2000-01-09,331414.5251741537
2000-01-10,15610.040070015919
2000-01-11,130927.86165860592
2000-01-12,77895.8579320043
2000-01-13,-86830.19424203203
2000-01-14,-73827.62487084107
2000-01-15,63201.63361267248
2000-01-16,341574.71918280376
2000-01-17,-81615.15756769838
2000-01-18,-375362.24800494354
2000-01-19,-186834.513981493
2000-01-20,-174537.0362224523
2000-01-21,-135623.78913123562
2000-01-22,-218273.74676083567
2000-01-23,-180349.4879134014
2000-01-24,-71047.05386635539
2000-01-25,134271.15534772456
2000-01-26,31409.645883314755
2000-01-27,-177388.3234406535
2000-01-28,-163658.41418975245
2000-01-29,-113332.06843219415
2000-01-30,-42174.5371843757
2000-01-31,272546.70605469716
2000-02-10,788.0229938653356
2000-02-11,111932.73745455162
2000-02-12,182250.95722393758
2000-02-13,164515.08054850702
2000-02-14,232152.71522150855
2000-02-15,70764.26918333699
2000-02-16,-22218.415748114618
2000-02-17,-115465.31105690199
2000-02-18,-49606.86271852293
2000-02-19,-70019.16833548823
2000-02-20,-169973.8709990349
2000-02-21,-12988.012952975514
2000-02-22,198509.8954151912
2000-02-23,215434.72002515438
2000-02-24,439308.3329573404
2000-02-25,425740.3661829076
2000-02-26,240810.83745396236
2000-02-27,127808.31248018923
2000-02-28,46278.16030494305
2000-02-29,-256906.97335477264
2000-03-01,-254151.72968140605
2000-03-02,-163481.7293893444
2000-03-03,-126499.1969029234
2000-03-04,-160627.53739420048
2000-03-05,-92392.42496140153
2000-03-06,153164.89818883425
2000-03-07,-140652.38560227674
2001-01-01,-730593.5633543461
2001-01-02,117066.86098618999
2001-01-03,232352.24783543742
2001-01-04,313040.109973974
2001-01-05,269596.40544771514
2001-01-06,148768.66003911887
2001-01-07,-96569.44656671332
2001-01-08,-133764.17649453346
2001-01-09,-40964.93287465873
2001-01-10,51155.35166835335
2001-01-11,56828.765629983
2001-01-12,256132.28096325285
2001-01-13,704544.9377773099
2001-01-14,401039.435106669
2001-01-15,416491.68653124484
2001-01-16,69565.54791091366
2001-01-17,11860.148485471738
2001-01-18,315030.8395942282
2001-01-19,131992.4809986909
2001-01-20,22423.293151618083
2001-01-21,344658.9090924519
2001-01-22,596394.4127793888
2001-01-23,516882.22773683345
2001-01-24,407628.2871979803
2001-01-25,245625.3216546437
2001-01-26,286761.452787021
2001-01-27,88246.27416352637
2001-01-28,39420.444383633825
2001-01-29,30660.787416012892
2001-01-30,-3609.1597893117596
2001-01-31,99047.86499743721
2001-02-01,345838.13698776794
2001-02-02,690399.919634541
2001-02-03,690631.4373283416
2001-02-04,334260.83476658585
2001-02-05,113949.98652638216
2001-02-06,128921.32772796175
2001-02-07,4228.732444446361
2001-02-08,83174.11881936276
2001-02-09,111152.91638886175
2001-02-10,38796.258942714165
2001-02-11,67067.23437243128
2001-02-12,327038.34160445095
2001-02-13,357527.12207284436
2001-02-14,532295.7178178853
2001-02-15,153116.9507787067
2001-02-16,-56142.98729876957
2001-02-17,312620.232600277
2001-02-18,121159.83112779757
2001-02-19,438748.5801166537
2001-02-20,159782.8329068961
2001-02-21,144532.64938556482
2001-02-22,-83813.6914447035
2001-02-23,-308559.9958090817
2001-02-24,-207473.10753185124
2001-02-25,-124903.54250891837
2001-02-26,-111362.69124629066
2001-02-27,-141880.7344376052
2001-02-28,-103713.37829356571
2001-03-01,-144776.13708419108
2001-03-02,-187723.9102049275
2001-03-03,-141466.14143412246
2001-03-04,-32017.873641621816
2001-03-05,-182732.11841966162
2001-03-06,-141046.09209763046
2001-03-07,-97194.51273600201
2001-03-08,63372.008075650134
2002-01-01,-876599.1803940071
2002-01-02,153398.39810242064
2002-01-03,637583.4526809119
2002-01-04,425023.48582401295
2002-01-05,288344.48185852217
2002-01-06,479097.52134519286
2002-01-07,1107814.0331887917
2002-01-08,822403.9337596053
2002-01-09,152771.16613144343
2002-01-10,397685.46345750894
2002-01-11,217257.69761505476
2002-01-12,-20796.315966884158
2002-01-13,113468.0607933668
2002-01-14,-99855.95651424456
2002-01-15,-258039.04626311103
2002-01-16,35419.07580196003
2002-01-17,53558.69788185841
2002-01-18,-37404.03072565202
2002-01-19,-112146.66265727633
2002-01-21,-417573.3232165711
2002-01-22,-188248.0435088316
2002-01-23,-158846.646536468
2002-01-24,-147969.07254728908
2002-01-25,-120812.4500151266
2002-01-26,-90099.02223135746
2002-01-27,-59751.10136838195
2002-01-28,-163900.2612703615
2002-01-29,-253802.36634894938
2002-01-30,-316182.60921405983
2002-01-31,-179883.8010454067
2002-02-01,-90352.07942714391
2002-02-02,-82162.17586626811
2002-02-03,147589.2729620264
2002-02-04,328389.1697786145
2002-02-06,207840.66638707725
2002-02-07,-55741.300800198784
2002-02-08,9183.525504837235
2002-02-09,-77965.48194958935
2002-02-10,-25049.713453306682
2002-02-11,-27746.968483610042
2002-02-12,13911.924897954406
2002-02-13,-38585.796234105204
2002-02-14,337093.36642102315
2002-02-15,444365.9911407382
2002-02-16,130142.9095949244
2002-02-17,-16793.074385037693
2002-02-18,-202032.57650918537
2002-02-19,-133144.88966945003
2002-02-20,-125684.4929518836
2002-02-21,-107394.37670240365
2002-02-22,-71110.62549070254
2002-02-23,-66708.7811214877
2002-02-24,15164.218390577209
2002-02-25,-94082.13022325843
2002-02-26,-31019.970637402184
2002-02-27,-2092.1958026854472
2002-02-28,-20393.1213081247
2002-03-01,-72916.77338395211
2002-03-02,-119591.3073504377
2002-03-03,48336.171530655614
2002-03-04,27299.432985775115
2002-03-05,-27372.387039647307
2002-03-06,-76582.65242880312
2002-03-07,-93040.33313465714
2002-03-08,-200797.57689656888
2003-01-01,1140209.7939105371
2003-01-02,-107536.6433817726
2003-01-03,-83457.85510730761
2003-01-04,-68230.91212533975
2003-01-05,-103508.06749734239
2003-01-06,13222.29831824724
2003-01-07,-50509.32927628898
2003-01-08,-98364.76138483264
2003-01-09,-178375.924362968
2003-01-10,2948.0836812193556
2003-01-11,-44612.15918484965
2003-01-12,-261361.25127162546
2003-01-13,-235592.57531531146
2003-01-14,-92163.14975540063
2003-01-15,-165274.12083994856
2003-01-16,-117542.33346674938
2003-01-17,-124229.02541695655
2003-01-18,-199321.96880023167
2003-01-19,-180802.19856183746
2003-01-20,-116711.01651541867
2003-01-21,-80922.65293499635
2003-01-22,-6291.100835573023
2003-01-23,65622.9638811854
2003-01-24,85843.0406553667
2003-01-25,-13611.170102857459
2003-01-26,-131943.61567904943
2003-01-27,-67735.10388235966
2003-01-28,-165291.29155741245
2003-01-29,-255375.0776527499
2003-01-30,-209462.01062836382
2003-01-31,-95943.75528942654
2003-02-01,152855.48832035874
2003-02-02,130690.82256479247
2003-02-03,96784.0375443133
2003-02-04,60841.90088209644
2003-02-05,67081.0201533238
2003-02-06,316013.2630421199
2003-02-07,833411.1421341847
2003-02-08,875052.8345886051
2003-02-09,788745.9905226134
2003-02-10,437557.1846916799
2003-02-11,172777.43621779932
2003-02-12,412019.75221822335
2003-02-13,112180.5335183394
2003-02-14,318492.41115281184
2003-02-15,601094.1931481553
2003-02-16,529912.9827396552
2003-02-17,417505.2120068179
2003-02-18,538096.2552757261
2003-02-19,507024.7161332595
2003-02-20,18132.705225042344
2003-02-21,161534.97112053863
2003-02-22,-15776.684799399105
2003-02-23,255591.21164786184
2003-02-24,77154.81912423228
2003-02-25,121245.76837269301
2003-02-26,336096.32845937705
2003-02-27,566691.7346663462
2003-02-28,-151013.4716604649
2003-03-01,-11470.05553263479
2003-03-02,212231.63410950772
2003-03-03,195221.73904008878
2003-03-04,194074.74254972936
2003-03-05,-12127.40887859739
2003-03-06,-35229.78310770973
2003-03-07,-19666.771376396697
2003-03-08,61639.580516430244
2004-01-01,-664169.3051343993
2004-01-02,274225.12335335463
2004-01-03,120174.06602451084
2004-01-04,45656.73324020821
2004-01-05,265547.6065062096
2004-01-06,495329.5357399196
2004-01-07,305802.9953266202
2004-01-08,300857.28027513076
2004-01-09,364713.8934500482
2004-01-10,198780.72287440253
2004-01-11,161207.37734840158
2004-01-12,57208.062107879196
2004-01-13,-126747.71102757142
2004-01-14,-133678.44142211325
2004-01-15,-99580.34314454238
2004-01-16,-65808.15619230334
2004-01-17,23939.960850996238
2004-01-18,-109026.07240680336
2004-01-19,-170982.92776575926
2004-01-20,54935.57377182282
2004-01-21,101623.46448364647
2004-01-22,482502.7100214072
2004-01-23,402065.08628311194
2004-01-24,306855.8445105332
2004-01-25,438654.08423697425
2004-01-26,252575.028375997
2004-01-27,4091.2993139101036
2004-01-28,-106443.25745466832
2004-01-29,-11078.61476329642
2004-01-30,17462.812537973336
2004-01-31,76122.42654146077
2004-02-01,-5064.829496714023
2004-02-02,63655.80478295539
2004-02-03,-35228.51488209653
2004-02-04,-35068.57031120947
2004-02-05,-163076.9893892514
2004-02-06,-125548.99788852353
2004-02-07,-112504.31389930601
2004-02-08,-166003.28956722177
2004-02-09,-152787.87673223962
2004-02-10,-24649.06337914906
2004-02-11,206074.07167954615
2004-02-12,422284.09061364597
2004-02-13,270581.49664275115
2004-02-14,98722.61828506988
2004-02-15,20456.154967782066
2004-02-16,79449.13046850404
2004-02-17,-14777.37878791613
2004-02-18,293575.3391099967
2004-02-19,633931.5485179324
2004-02-20,300330.80920674314
2004-02-21,-152081.88580114784
2004-02-22,-173562.73685471396
2004-02-23,-163954.72235230546
2004-02-24,-185461.49563530853
2004-02-25,-253818.48902289232
2004-02-26,-218363.27895767541
2004-02-27,-246027.7099473238
2004-02-28,-78418.96410678144
2004-02-29,120687.8536748557
2004-03-01,-54651.95599877722
2004-03-02,73687.16147699815
2004-03-03,497382.43688203447
2004-03-04,646219.2290453006
2004-03-05,440166.49237144354
2004-03-06,97364.84769401325
2004-03-07,-28386.86760587913
2005-01-01,2581785.373700157
2005-01-02,5024.176562445049
2005-01-03,55729.57247281479
2005-01-04,-126802.99474234556
2005-01-05,199342.3068864739
2005-01-06,201198.48259109745
2005-01-07,190766.35963181933
2005-01-08,91162.88749134813
2005-01-09,-35252.82844606262
2005-01-10,-22462.026609283297
2005-01-11,32548.84595235988
2005-01-12,47641.007284184816
2005-01-13,-143843.45271284514
2005-01-14,-184663.92986823086
2005-01-15,-154188.8274135054
2005-01-16,133878.657239579
2005-01-17,397794.5436412626
2005-01-18,474201.1828540868
2005-01-19,370198.6049681023
2005-01-20,319483.3607019859
2005-01-21,147691.82204530196
2005-01-22,56179.380668129714
2005-01-23,39212.3438396347
2005-01-24,83626.52272335372
2005-01-25,651289.1105300735
2005-01-26,478306.5203740058
2005-01-27,191678.3875533701
2005-01-28,152765.0358901835
2005-01-29,500671.28575596004
2005-01-30,385300.09876728884
2005-02-01,22452.33859722387
2005-02-02,67223.40534759204
2005-02-03,439112.8623834883
2005-02-04,312814.88983658515
2005-02-05,247582.67190209345
2005-02-06,61008.05528513167
2005-02-07,214180.24097835986
2005-02-08,758697.6764868869
2005-02-09,898317.0769318959
2005-02-10,804824.7442381984
2005-02-11,465381.6712146946
2005-02-12,187178.77420181665
2005-02-13,-64962.20381282435
2005-02-14,-215253.4619439277
2005-02-15,185499.2013828914
2005-02-16,895022.9855165442
2005-02-17,977310.7709092807
2005-02-18,326668.640185752
2005-02-19,94589.68073655185
2005-02-20,37213.8665983189
2005-02-21,170796.6827634773
2005-02-22,418273.44417441706
2005-02-23,113312.88063762119
2005-02-24,-454080.94093960576
2005-02-25,-462556.5967036247
2005-02-26,-408509.56398890447
2005-02-27,-273447.8096911217
2005-02-28,-260014.26669831254
2005-03-01,-257435.4243191244
2005-03-02,-259193.7299551717
2005-03-03,-117694.33463460884
2005-03-04,-34490.93798748486
2005-03-05,-67146.27654829776
2005-03-06,54841.31143620949
2005-03-07,-131217.68171137964
2005-03-08,-331705.18877415155
2006-01-01,3385390.5252626427
2006-01-02,312754.34498981235
2006-01-03,673074.4635409926
2006-01-04,883101.7344671265
2006-01-05,1262874.5028290574
2006-01-06,1027756.3356840336
2006-01-07,305111.09604943305
2006-01-08,1001651.119242599
2006-01-09,687811.0987655992
2006-01-10,1046459.6413487776
2006-01-11,553875.2824872518
2006-01-12,308153.5129428231
2006-01-13,550006.8632224255
2006-01-14,714923.0411807393
2006-01-15,703556.1238201441
2006-01-16,954906.2774740361
2006-01-17,869106.3053654439
2006-01-18,679691.5918929751
2006-01-19,607709.0906314459
2006-01-20,670758.8776103923
2006-01-21,625801.1382745762
2006-01-24,1624710.4222941762
2006-01-25,88667.37270545006
2006-01-26,211394.3844417492
2006-01-27,44016.80539795279
2006-01-28,197361.0724010902
2006-01-29,76063.33175933776
2006-01-30,-16917.114170046385
2006-02-06,1877941.642105359
2006-02-07,92368.7789151769
2006-02-08,-62587.31395616112
2006-02-09,-93644.77771147396
2006-02-10,13937.656574023935
2006-02-11,208563.55150086796
2006-02-12,430057.3759605545
2006-02-13,145154.5040334656
2006-02-14,-18516.01378085183
2006-02-15,101008.39074704077
2006-02-16,353161.1772609094
2006-02-17,318339.8499439578
2006-02-18,231343.34676475718
2006-02-19,55572.25440123935
2006-02-20,55678.097501567965
2006-02-21,400674.9018671067
2006-02-22,717531.2891978741
2006-02-23,-38860.1152352017
2006-02-24,-168306.18278449317
2006-02-25,-393687.57015096943
2006-02-26,-350757.85777135217
2006-02-27,-377369.5278823066
2006-02-28,-391267.4494315755
2006-03-01,-349001.5041454104
2006-03-02,-330512.6732671887
2006-03-03,-300362.8965347634
2006-03-04,-301555.48640401603
2006-03-05,-179297.04075061722
2006-03-06,-25410.25088170668
2006-03-07,41262.87642663049
2006-03-08,80165.4391672964
2007-01-01,2027486.1843326332
2007-01-02,-122329.81950861412
2007-01-03,-105381.48479598721
2007-01-04,3826.7855326226545
2007-01-05,85559.15680475315
2007-01-06,184077.54835635473
2007-01-07,229116.98163890833
2007-01-08,253632.69948963495
2007-01-09,296692.93163066474
2007-01-10,403541.7772802933
2007-01-11,169490.09085641932
2007-01-12,71790.03422703595
2007-01-13,4040.1496776808635
